application_id,customer_id,application_date,loan_amount,annual_income,debt_to_income_ratio,monthly_debt,credit_score,num_credit_inquiries,num_late_payments_30d,num_late_payments_60d,num_late_payments_90d,credit_line_age,loan_term,interest_rate,employment_status,loan_purpose,home_ownership,application_type,default_flag
APP-000789,CUST-000789,2024-08-14 15:34:02.330780,10838.62,87369.32,0.12,2498.33,361.27,0,3,1,0,195,56,12.68,Self-employed,Education,Rent,Joint,1
APP-000790,CUST-000790,2024-09-11 15:34:02.330792,30253.07,25336.75,0.57,3880.59,403.93,3,5,2,0,145,12,14.38,Unemployed,Business,Mortgage,Joint,1
APP-000791,CUST-000791,2024-05-31 15:34:02.330804,3764.98,69404.46,0.57,2626.85,423.88,10,1,2,2,184,40,3.3,Retired,Debt consolidation,Mortgage,Joint,1
APP-000792,CUST-000792,2025-02-11 15:34:02.330820,27809.04,61281.96,0.16,512.63,584.93,0,4,1,2,238,32,7.44,Self-employed,Debt consolidation,Mortgage,Individual,1
APP-000793,CUST-000793,2024-07-11 15:34:02.330832,3862.46,70378.55,0.38,4313.61,719.2,0,4,0,0,166,42,14.25,Retired,Business,Other,Joint,0
APP-000794,CUST-000794,2024-12-25 15:34:02.330844,34461.18,99639.11,0.27,4942.29,550.24,2,3,2,0,36,30,10.65,Self-employed,Education,Rent,Individual,1
APP-000795,CUST-000795,2025-04-15 15:34:02.330857,22155.09,58981.5,0.12,2169.78,783.89,3,3,1,2,90,25,14.3,Retired,Education,Other,Joint,1
APP-000796,CUST-000796,2024-10-09 15:34:02.330869,23712.34,63914.17,0.43,838.95,591.47,3,1,1,2,49,58,10.91,Unemployed,Education,Other,Joint,1
APP-000797,CUST-000797,2025-01-06 15:34:02.330881,20248.65,81130.22,0.37,2371.14,797.57,9,3,0,0,55,33,9.62,Self-employed,Education,Other,Individual,0
APP-000798,CUST-000798,2025-04-13 15:34:02.330892,35004.51,70176.19,0.43,1511.94,710.28,9,1,3,2,200,24,4.81,Unemployed,Education,Mortgage,Individual,1
APP-000799,CUST-000799,2024-08-19 15:34:02.330904,16494.52,141292.63,0.41,3729.52,781.75,10,0,0,0,5,12,14.04,Employed,Business,Own,Joint,0
APP-000800,CUST-000800,2024-10-25 15:34:02.330916,10947.35,39578.38,0.21,4235.26,499.62,5,4,3,1,86,57,5.1,Unemployed,Debt consolidation,Mortgage,Individual,1
APP-000801,CUST-000801,2025-02-24 15:34:02.330928,27082.95,100377.56,0.18,2851.14,558.26,4,5,1,0,169,21,13.91,Employed,Debt consolidation,Mortgage,Joint,1
APP-000802,CUST-000802,2024-08-24 15:34:02.330940,9352.44,22594.04,0.44,4126.17,812.02,9,4,1,1,228,13,14.64,Unemployed,Business,Own,Joint,1
APP-000803,CUST-000803,2025-02-15 15:34:02.330952,31577.52,108058.51,0.56,732.66,814.27,10,1,2,1,182,17,7.26,Retired,Debt consolidation,Other,Individual,1
APP-000804,CUST-000804,2024-12-17 15:34:02.330965,10409.13,56431.96,0.36,4596.44,569.28,2,0,1,2,78,28,8.39,Retired,Business,Own,Joint,1
APP-000805,CUST-000805,2024-05-24 15:34:02.330977,23446.29,30431.74,0.38,827.12,838.04,9,0,0,1,97,24,13.85,Retired,Education,Own,Joint,0
APP-000806,CUST-000806,2024-11-05 15:34:02.330989,18972.9,86635.95,0.6,2237.67,689.0,2,2,2,2,49,43,6.38,Employed,Education,Own,Joint,1
APP-000807,CUST-000807,2025-02-26 15:34:02.331001,2127.37,36708.36,0.48,1366.21,397.41,1,1,1,0,221,16,3.12,Employed,Business,Own,Individual,1
APP-000808,CUST-000808,2024-09-02 15:34:02.331013,31919.14,63017.08,0.43,3140.31,330.89,2,1,0,0,23,57,14.42,Employed,Education,Mortgage,Individual,1
APP-000809,CUST-000809,2025-03-16 15:34:02.331025,19958.15,101308.73,0.2,4124.24,689.53,7,4,1,1,73,58,11.11,Employed,Education,Mortgage,Individual,1
APP-000810,CUST-000810,2025-01-14 15:34:02.331036,13899.82,134162.96,0.39,1108.86,368.21,1,1,1,1,193,26,4.95,Unemployed,Other,Other,Joint,1
APP-000811,CUST-000811,2024-12-18 15:34:02.331048,41398.96,115607.61,0.37,3343.24,832.48,4,2,1,0,15,16,8.93,Employed,Other,Other,Individual,0
APP-000812,CUST-000812,2024-09-09 15:34:02.331063,1587.95,116754.93,0.14,3023.07,803.98,5,5,0,2,67,58,13.08,Retired,Business,Other,Joint,1
APP-000813,CUST-000813,2024-08-18 15:34:02.331076,16360.26,149882.67,0.2,3018.7,323.48,5,3,3,1,83,37,8.56,Retired,Education,Mortgage,Individual,1
APP-000814,CUST-000814,2024-10-10 15:34:02.331088,21560.26,23182.38,0.17,1720.27,844.37,10,1,3,1,3,39,12.5,Self-employed,Home improvement,Mortgage,Individual,1
APP-000815,CUST-000815,2024-10-07 15:34:02.331100,24142.12,55215.71,0.2,2587.15,387.07,8,2,1,0,124,50,11.68,Retired,Education,Mortgage,Joint,0
APP-000816,CUST-000816,2025-03-26 15:34:02.331112,18315.1,33781.5,0.58,3588.92,634.3,2,1,3,0,106,43,3.16,Unemployed,Home improvement,Rent,Joint,1
APP-000817,CUST-000817,2024-09-18 15:34:02.331124,30969.71,97885.06,0.36,1837.27,505.35,2,2,3,0,4,40,7.44,Self-employed,Home improvement,Rent,Individual,1
APP-000818,CUST-000818,2024-11-16 15:34:02.331136,32059.7,137239.2,0.34,1546.55,487.42,5,5,1,0,82,52,9.87,Self-employed,Other,Mortgage,Individual,1
APP-000819,CUST-000819,2024-08-28 15:34:02.331148,44637.3,60749.81,0.54,2043.89,381.6,5,0,3,1,154,58,6.19,Retired,Education,Mortgage,Joint,1
APP-000820,CUST-000820,2024-10-21 15:34:02.331160,42540.87,27672.76,0.22,3238.74,479.97,9,3,1,1,81,43,14.82,Self-employed,Home improvement,Own,Joint,1
APP-000821,CUST-000821,2025-01-16 15:34:02.331173,26651.61,85536.8,0.22,2004.84,685.36,0,2,2,0,36,30,3.3,Retired,Debt consolidation,Rent,Joint,0
APP-000822,CUST-000822,2025-02-09 15:34:02.331185,22887.57,69662.53,0.18,2331.87,472.75,4,3,2,0,180,50,8.44,Self-employed,Other,Mortgage,Joint,0
APP-000823,CUST-000823,2025-02-21 15:34:02.331196,3568.75,62449.94,0.34,880.41,757.49,6,4,0,2,111,53,6.89,Self-employed,Business,Own,Joint,1
APP-000824,CUST-000824,2024-07-08 15:34:02.331216,2929.69,86522.09,0.46,3625.59,573.17,1,1,1,0,133,22,14.28,Self-employed,Debt consolidation,Rent,Joint,1
APP-000825,CUST-000825,2024-09-26 15:34:02.331229,17835.08,29044.95,0.3,498.32,528.99,6,5,1,2,210,17,12.77,Retired,Home improvement,Own,Joint,1
APP-000826,CUST-000826,2025-03-28 15:34:02.331240,32593.17,92499.0,0.13,4245.89,424.04,0,0,1,0,39,20,9.01,Unemployed,Education,Other,Individual,1
APP-000827,CUST-000827,2024-11-28 15:34:02.331252,25119.14,107053.47,0.45,2840.15,322.07,9,0,1,0,149,43,3.09,Employed,Other,Rent,Individual,1
APP-000828,CUST-000828,2025-02-07 15:34:02.331264,27275.27,138976.09,0.47,1550.8,605.94,8,3,1,0,193,50,6.08,Self-employed,Business,Rent,Joint,1
APP-000829,CUST-000829,2024-11-30 15:34:02.331276,23130.84,77920.65,0.58,3424.86,723.51,3,1,0,0,99,18,11.91,Self-employed,Home improvement,Rent,Individual,0
APP-000830,CUST-000830,2024-11-21 15:34:02.331289,18685.98,27067.78,0.41,2920.86,786.41,4,1,0,1,3,25,12.96,Unemployed,Home improvement,Other,Joint,0
APP-000831,CUST-000831,2024-09-03 15:34:02.331301,49227.24,98235.69,0.18,2560.07,608.46,4,5,1,0,157,18,13.61,Employed,Other,Own,Individual,0
APP-000832,CUST-000832,2025-04-25 15:34:02.331313,15868.88,69584.72,0.38,965.54,329.45,3,5,1,1,189,35,3.91,Retired,Debt consolidation,Rent,Individual,1
APP-000833,CUST-000833,2024-11-22 15:34:02.331337,7950.07,79400.59,0.57,4919.76,803.01,1,5,0,1,44,12,4.35,Self-employed,Education,Rent,Joint,1
APP-000834,CUST-000834,2024-07-11 15:34:02.331355,24506.52,115086.42,0.18,512.76,672.91,0,0,3,1,212,41,7.95,Employed,Other,Own,Individual,0
APP-000835,CUST-000835,2024-12-03 15:34:02.331367,35785.19,113453.21,0.2,1482.97,669.18,3,1,3,0,166,14,13.48,Retired,Other,Other,Individual,1
APP-000836,CUST-000836,2025-04-01 15:34:02.331380,15039.34,31494.08,0.28,4139.43,599.52,5,5,2,2,141,46,4.75,Unemployed,Education,Mortgage,Joint,1
APP-000837,CUST-000837,2024-10-30 15:34:02.331392,38598.35,39192.31,0.44,4469.26,671.64,6,2,3,0,154,28,13.62,Unemployed,Business,Other,Joint,1
APP-000838,CUST-000838,2024-05-12 15:34:02.331404,9049.53,25558.25,0.35,4326.62,643.78,9,2,1,2,35,25,12.9,Retired,Debt consolidation,Other,Individual,1
APP-000839,CUST-000839,2024-07-21 15:34:02.331416,3056.94,33495.99,0.1,4685.63,665.55,2,5,1,2,181,33,8.87,Unemployed,Business,Other,Joint,1
APP-000840,CUST-000840,2024-10-28 15:34:02.331428,37741.49,109414.12,0.59,1283.91,654.15,2,5,1,2,0,44,12.6,Retired,Home improvement,Own,Joint,1
APP-000841,CUST-000841,2024-09-30 15:34:02.331440,15840.02,47201.72,0.42,4767.44,405.05,0,0,2,0,53,23,12.93,Employed,Debt consolidation,Rent,Joint,0
APP-000842,CUST-000842,2024-09-21 15:34:02.331452,47298.86,106006.06,0.11,3068.29,488.74,5,1,2,1,158,49,14.03,Employed,Education,Own,Joint,1
APP-000843,CUST-000843,2025-04-10 15:34:02.331463,13533.33,81567.67,0.5,3814.01,723.38,6,5,2,2,125,13,7.56,Retired,Debt consolidation,Other,Joint,1
APP-000844,CUST-000844,2025-03-14 15:34:02.331477,13024.09,127981.91,0.42,651.23,508.92,5,1,3,0,82,31,9.63,Retired,Home improvement,Other,Individual,1
APP-000845,CUST-000845,2025-02-19 15:34:02.331489,30078.02,107781.55,0.11,2630.21,338.0,2,3,2,2,144,36,12.62,Employed,Business,Own,Joint,1
APP-000846,CUST-000846,2024-09-06 15:34:02.331501,15376.08,41157.0,0.25,1790.79,360.32,2,0,1,1,124,27,3.07,Self-employed,Education,Own,Joint,1
APP-000847,CUST-000847,2024-11-02 15:34:02.331513,43412.71,95864.08,0.35,3626.37,744.63,1,0,1,0,33,59,14.75,Employed,Education,Other,Joint,0
APP-000848,CUST-000848,2024-09-17 15:34:02.331525,2006.34,88272.78,0.45,3247.19,358.48,7,0,2,1,142,56,8.07,Employed,Debt consolidation,Rent,Joint,1
APP-000849,CUST-000849,2024-08-09 15:34:02.331545,46044.45,137860.11,0.54,780.85,389.1,9,1,1,1,168,46,7.48,Unemployed,Education,Own,Individual,1
APP-000850,CUST-000850,2025-02-25 15:34:02.331566,28423.66,50192.28,0.17,839.43,685.81,0,2,0,2,201,12,4.35,Unemployed,Other,Own,Joint,0
APP-000851,CUST-000851,2025-02-14 15:34:02.331587,16656.93,51677.9,0.34,1225.09,665.22,7,3,1,0,44,36,9.64,Employed,Home improvement,Mortgage,Individual,0
APP-000852,CUST-000852,2025-03-22 15:34:02.331609,24406.73,148682.7,0.14,990.72,644.82,6,5,2,0,211,28,7.88,Retired,Debt consolidation,Rent,Joint,1
APP-000853,CUST-000853,2024-05-17 15:34:02.331628,36598.27,68578.69,0.32,4214.59,423.6,2,3,3,2,223,60,10.62,Self-employed,Other,Rent,Joint,1
APP-000854,CUST-000854,2024-09-16 15:34:02.331648,30391.27,74251.14,0.38,3581.48,727.38,10,0,2,1,100,29,8.57,Unemployed,Business,Rent,Joint,0
APP-000855,CUST-000855,2024-08-28 15:34:02.331667,26060.56,70192.2,0.54,3504.57,682.39,10,4,1,1,86,17,11.3,Unemployed,Other,Own,Joint,1
APP-000856,CUST-000856,2024-12-08 15:34:02.331680,43862.82,97276.4,0.21,4648.74,478.29,3,4,1,1,78,24,12.91,Retired,Business,Rent,Joint,1
APP-000857,CUST-000857,2025-01-19 15:34:02.331702,38647.39,135771.55,0.17,3895.56,462.26,10,5,2,2,138,47,6.85,Retired,Other,Mortgage,Individual,1
APP-000858,CUST-000858,2024-11-27 15:34:02.331722,32291.17,46745.4,0.49,4185.87,400.69,10,3,2,0,100,42,11.6,Retired,Other,Rent,Individual,1
APP-000859,CUST-000859,2025-03-20 15:34:02.331734,13374.25,145646.78,0.51,4922.56,301.8,3,2,3,1,239,47,10.0,Unemployed,Other,Other,Individual,1
APP-000860,CUST-000860,2024-09-19 15:34:02.331746,31777.52,83642.75,0.15,2298.43,472.23,2,1,0,1,194,15,3.49,Employed,Business,Own,Joint,1
APP-000861,CUST-000861,2025-03-07 15:34:02.331760,46361.64,109274.16,0.2,4478.3,611.61,0,0,2,2,184,29,6.41,Self-employed,Home improvement,Mortgage,Joint,1
APP-000862,CUST-000862,2024-10-26 15:34:02.331782,42197.63,39721.38,0.38,1720.25,420.93,6,1,0,0,23,48,11.89,Unemployed,Education,Own,Individual,1
APP-000863,CUST-000863,2024-09-29 15:34:02.331806,11827.7,79735.86,0.18,1033.01,421.19,1,0,1,2,78,39,9.96,Retired,Education,Mortgage,Individual,1
APP-000864,CUST-000864,2025-03-15 15:34:02.331826,21018.2,77737.3,0.18,4462.97,767.82,6,0,2,0,225,55,8.9,Unemployed,Business,Own,Joint,1
APP-000865,CUST-000865,2024-10-09 15:34:02.331851,42072.73,98852.01,0.29,3576.59,630.52,10,3,1,1,53,25,6.77,Retired,Business,Mortgage,Joint,0
APP-000866,CUST-000866,2024-10-13 15:34:02.331874,30421.35,81062.69,0.11,4689.27,434.24,1,3,0,1,146,34,7.31,Employed,Education,Other,Joint,0
APP-000867,CUST-000867,2025-03-11 15:34:02.331895,22430.75,65269.91,0.23,4575.67,442.92,2,1,1,2,165,45,10.19,Self-employed,Debt consolidation,Other,Joint,1
APP-000868,CUST-000868,2024-12-29 15:34:02.331908,5408.65,139060.49,0.15,3537.5,327.54,1,4,2,1,38,30,4.7,Retired,Business,Mortgage,Individual,1
APP-000869,CUST-000869,2025-01-30 15:34:02.331927,26504.89,50136.03,0.15,450.3,660.04,2,2,3,1,229,22,5.83,Self-employed,Other,Own,Individual,1
APP-000870,CUST-000870,2024-12-09 15:34:02.331940,41047.2,43234.98,0.16,2420.18,718.47,2,1,1,0,201,12,6.91,Self-employed,Business,Own,Individual,1
APP-000871,CUST-000871,2025-01-30 15:34:02.331952,3368.88,40268.22,0.17,4336.1,758.85,9,2,3,0,116,23,11.52,Self-employed,Home improvement,Own,Individual,0
APP-000872,CUST-000872,2025-02-15 15:34:02.331964,1028.1,79900.45,0.5,3452.12,517.26,8,5,3,2,119,53,14.32,Unemployed,Other,Other,Joint,1
APP-000873,CUST-000873,2024-09-29 15:34:02.331977,9177.88,131530.49,0.16,374.8,340.38,5,2,0,2,231,38,7.59,Unemployed,Business,Own,Joint,1
APP-000874,CUST-000874,2025-04-17 15:34:02.331991,11562.95,120759.37,0.48,2359.71,624.74,2,5,2,1,62,21,3.2,Self-employed,Education,Rent,Joint,1
APP-000875,CUST-000875,2024-04-26 15:34:02.332009,23795.03,134709.85,0.33,2195.84,328.24,2,5,0,1,95,15,7.21,Retired,Education,Own,Joint,1
APP-000876,CUST-000876,2024-08-06 15:34:02.332021,28028.73,25268.17,0.59,4266.44,337.27,5,1,2,2,42,12,14.91,Self-employed,Other,Rent,Individual,1
APP-000877,CUST-000877,2025-01-04 15:34:02.332033,31903.05,68264.64,0.32,1803.4,637.11,5,4,2,1,94,15,12.61,Employed,Education,Other,Joint,1
APP-000878,CUST-000878,2025-04-07 15:34:02.332045,33649.68,91238.67,0.47,2628.55,849.25,2,3,2,2,182,40,11.78,Unemployed,Home improvement,Mortgage,Individual,1
APP-000879,CUST-000879,2024-10-11 15:34:02.332068,14512.23,48630.88,0.12,258.15,373.12,6,4,1,1,204,21,8.12,Unemployed,Home improvement,Own,Individual,1
APP-000880,CUST-000880,2025-04-06 15:34:02.332084,14009.88,82746.39,0.13,2447.87,839.66,10,3,0,0,171,41,12.74,Unemployed,Other,Rent,Joint,0
APP-000881,CUST-000881,2024-12-14 15:34:02.332098,29275.13,91230.3,0.55,3762.13,647.34,5,4,1,2,174,57,10.08,Unemployed,Other,Mortgage,Individual,1
APP-000882,CUST-000882,2024-09-15 15:34:02.332120,24686.4,62659.97,0.35,2594.6,698.35,6,0,2,1,27,21,9.66,Self-employed,Home improvement,Other,Individual,0
APP-000883,CUST-000883,2024-05-03 15:34:02.332134,27568.25,67189.08,0.47,2212.6,482.17,1,1,1,2,123,54,3.8,Unemployed,Debt consolidation,Other,Joint,1
APP-000884,CUST-000884,2025-02-06 15:34:02.332146,21296.92,147186.62,0.27,1977.82,469.4,7,3,3,2,54,37,8.16,Self-employed,Business,Mortgage,Individual,1
APP-000885,CUST-000885,2024-06-23 15:34:02.332169,17030.0,68990.19,0.14,594.06,737.91,0,1,3,1,229,17,14.21,Self-employed,Debt consolidation,Own,Joint,1
APP-000886,CUST-000886,2025-02-16 15:34:02.332183,15279.73,129665.37,0.44,4606.8,684.99,10,4,0,0,42,31,6.96,Employed,Other,Own,Individual,1
APP-000887,CUST-000887,2025-01-17 15:34:02.332195,39687.59,136617.3,0.51,2553.73,447.03,4,4,0,2,72,20,3.78,Unemployed,Home improvement,Own,Joint,1
APP-000888,CUST-000888,2024-05-08 15:34:02.332208,14901.15,71141.15,0.27,981.47,559.96,7,2,2,1,167,57,12.78,Retired,Home improvement,Rent,Joint,1
APP-000889,CUST-000889,2024-09-01 15:34:02.332220,8287.32,40178.48,0.14,3020.88,364.74,1,3,1,0,185,16,6.39,Unemployed,Business,Mortgage,Joint,1
APP-000890,CUST-000890,2025-02-22 15:34:02.332233,46563.79,106875.01,0.44,3701.03,466.4,3,3,0,1,40,37,5.3,Employed,Debt consolidation,Own,Joint,1
APP-000891,CUST-000891,2024-08-14 15:34:02.332245,23711.69,145651.83,0.49,4340.36,547.29,5,5,3,2,80,60,9.8,Self-employed,Debt consolidation,Mortgage,Joint,1
APP-000892,CUST-000892,2024-08-19 15:34:02.332257,43900.53,63492.31,0.12,873.64,582.03,7,2,1,2,46,38,3.46,Employed,Business,Rent,Joint,1
APP-000893,CUST-000893,2025-03-03 15:34:02.332272,24657.12,127162.13,0.35,1213.1,482.88,10,5,2,2,100,45,14.92,Self-employed,Education,Own,Joint,1
APP-000894,CUST-000894,2024-06-27 15:34:02.332287,27809.04,90042.99,0.48,413.67,482.93,6,4,0,1,212,38,14.15,Self-employed,Business,Mortgage,Joint,1
APP-000895,CUST-000895,2024-05-27 15:34:02.332309,42756.07,126175.71,0.43,2981.91,517.15,0,4,1,0,56,40,5.87,Employed,Education,Own,Individual,1
APP-000896,CUST-000896,2024-12-06 15:34:02.332335,27227.62,136934.21,0.57,278.45,777.7,10,2,0,1,148,25,9.41,Unemployed,Debt consolidation,Mortgage,Joint,1
APP-000897,CUST-000897,2024-11-08 15:34:02.332354,9684.6,105293.33,0.11,2261.6,480.83,3,3,0,0,33,59,11.77,Self-employed,Business,Rent,Joint,1
APP-000898,CUST-000898,2024-09-19 15:34:02.332366,11000.57,41307.95,0.15,4672.36,470.22,8,5,0,0,39,19,13.24,Employed,Home improvement,Own,Joint,0
APP-000899,CUST-000899,2025-02-26 15:34:02.332379,38480.11,63878.88,0.35,4208.92,594.03,8,0,3,2,157,29,12.43,Unemployed,Debt consolidation,Rent,Individual,1
APP-000900,CUST-000900,2025-01-19 15:34:02.332391,27719.92,52535.87,0.11,4586.62,742.41,1,0,1,0,87,22,9.27,Self-employed,Education,Rent,Individual,1
APP-000901,CUST-000901,2024-10-08 15:34:02.332412,39840.6,76212.2,0.5,3924.14,521.35,2,1,3,2,191,56,3.8,Self-employed,Education,Other,Joint,1
APP-000902,CUST-000902,2024-10-19 15:34:02.332473,10756.54,25455.4,0.33,217.86,495.48,10,2,2,1,191,12,14.64,Retired,Debt consolidation,Mortgage,Individual,1
APP-000903,CUST-000903,2024-07-12 15:34:02.332495,38540.13,97075.12,0.34,2857.21,603.38,5,0,0,2,81,27,6.74,Retired,Business,Own,Individual,1
APP-000904,CUST-000904,2024-11-23 15:34:02.332518,33576.36,149792.4,0.45,4115.33,849.6,4,2,3,0,135,35,3.9,Unemployed,Business,Other,Individual,1
APP-000905,CUST-000905,2024-12-01 15:34:02.332550,17059.94,112534.04,0.53,4670.77,631.6,1,2,0,0,67,33,6.82,Employed,Home improvement,Mortgage,Individual,1
APP-000906,CUST-000906,2024-12-05 15:34:02.332564,16262.94,118882.47,0.48,4582.27,343.81,8,4,2,2,168,31,4.21,Retired,Debt consolidation,Rent,Joint,1
APP-000907,CUST-000907,2024-11-06 15:34:02.332577,14183.36,26766.95,0.13,4755.12,623.57,1,3,0,1,207,35,7.87,Employed,Business,Mortgage,Individual,1
APP-000908,CUST-000908,2025-01-29 15:34:02.332589,10071.33,139361.21,0.45,698.59,746.74,7,1,1,0,188,55,9.12,Retired,Debt consolidation,Rent,Individual,1
APP-000909,CUST-000909,2024-12-25 15:34:02.332610,3909.21,47430.98,0.43,1123.86,590.28,5,1,3,2,105,49,6.45,Self-employed,Other,Own,Joint,1
APP-000910,CUST-000910,2024-06-20 15:34:02.332635,25386.18,147116.06,0.3,1117.59,439.11,2,4,1,2,148,19,14.61,Self-employed,Home improvement,Own,Individual,1
APP-000911,CUST-000911,2025-04-02 15:34:02.332651,36831.37,108928.86,0.17,1247.05,827.67,9,0,1,2,28,56,3.17,Employed,Business,Mortgage,Joint,1
APP-000912,CUST-000912,2024-05-29 15:34:02.332672,39494.28,132944.15,0.26,2173.41,662.74,10,2,3,2,51,52,4.75,Retired,Business,Mortgage,Individual,1
APP-000913,CUST-000913,2024-12-06 15:34:02.332690,22435.09,52774.46,0.32,961.3,729.77,0,5,3,2,74,25,7.96,Unemployed,Home improvement,Rent,Joint,1
APP-000914,CUST-000914,2025-04-18 15:34:02.332708,24188.46,119142.33,0.13,2381.26,466.76,3,3,1,2,221,29,13.07,Retired,Business,Mortgage,Joint,1
APP-000915,CUST-000915,2025-02-16 15:34:02.332727,1840.14,50474.73,0.34,1250.59,821.68,8,5,1,0,68,58,7.45,Unemployed,Debt consolidation,Rent,Joint,0
APP-000916,CUST-000916,2025-04-15 15:34:02.332750,4085.42,144430.04,0.15,4514.12,438.65,3,5,1,2,127,45,3.04,Employed,Business,Other,Joint,1
APP-000917,CUST-000917,2025-01-16 15:34:02.332768,10181.22,115240.46,0.46,2239.27,682.81,4,4,1,2,102,54,13.1,Unemployed,Debt consolidation,Other,Joint,1
APP-000918,CUST-000918,2024-12-21 15:34:02.332791,16911.04,131513.54,0.28,3842.85,592.87,7,1,3,2,4,56,3.92,Self-employed,Home improvement,Other,Individual,1
APP-000919,CUST-000919,2024-09-26 15:34:02.332812,27214.06,116020.0,0.15,4950.92,601.71,2,1,1,0,94,18,3.44,Employed,Other,Other,Individual,0
APP-000920,CUST-000920,2024-05-31 15:34:02.332826,29842.69,78478.8,0.2,1835.91,430.19,1,0,2,2,137,59,10.55,Self-employed,Debt consolidation,Other,Joint,1
APP-000921,CUST-000921,2024-05-24 15:34:02.332839,38108.99,114726.4,0.56,2549.84,845.74,6,2,0,0,128,49,5.75,Unemployed,Debt consolidation,Other,Joint,0
APP-000922,CUST-000922,2024-09-06 15:34:02.332859,28258.06,41358.27,0.47,4907.38,614.44,10,2,1,0,210,22,5.81,Employed,Home improvement,Mortgage,Individual,1
APP-000923,CUST-000923,2024-11-25 15:34:02.332882,23581.9,106015.97,0.21,845.67,364.83,3,2,2,2,110,21,11.26,Self-employed,Education,Other,Individual,1
APP-000924,CUST-000924,2025-04-08 15:34:02.332897,27118.45,108977.15,0.55,720.92,720.43,3,0,1,1,27,39,5.75,Self-employed,Business,Rent,Joint,1
APP-000925,CUST-000925,2024-06-25 15:34:02.332914,27109.54,93748.17,0.58,2239.45,636.02,7,2,2,1,155,25,14.11,Employed,Home improvement,Other,Joint,1
APP-000926,CUST-000926,2024-07-25 15:34:02.332935,23778.55,31833.22,0.39,4023.69,369.73,0,1,0,2,122,37,13.91,Self-employed,Debt consolidation,Mortgage,Individual,1
APP-000927,CUST-000927,2024-12-23 15:34:02.332948,45492.06,86094.08,0.4,4445.22,432.82,8,0,2,2,137,17,6.12,Unemployed,Other,Mortgage,Individual,1
APP-000928,CUST-000928,2024-08-17 15:34:02.332968,42662.01,46689.05,0.5,1258.44,649.94,8,1,3,0,108,58,10.61,Employed,Business,Other,Individual,1
APP-000929,CUST-000929,2024-11-04 15:34:02.332990,2468.05,119512.33,0.49,3921.46,679.99,0,0,2,0,193,59,12.7,Employed,Debt consolidation,Mortgage,Joint,0
APP-000930,CUST-000930,2025-03-06 15:34:02.333011,22509.97,136258.26,0.42,474.79,646.97,9,0,1,1,80,36,11.07,Unemployed,Business,Rent,Individual,1
APP-000931,CUST-000931,2025-02-09 15:34:02.333031,30417.07,94930.05,0.34,2557.47,800.64,1,1,1,1,128,51,12.46,Unemployed,Education,Other,Individual,1
APP-000932,CUST-000932,2024-08-29 15:34:02.333054,2286.32,97897.51,0.1,1454.17,435.09,5,5,2,0,92,58,9.19,Self-employed,Education,Other,Individual,1
APP-000933,CUST-000933,2025-02-08 15:34:02.333073,40087.31,86518.73,0.6,1973.92,326.95,4,1,3,2,10,47,11.57,Retired,Debt consolidation,Other,Individual,1
APP-000934,CUST-000934,2024-06-21 15:34:02.333086,42945.26,92574.11,0.41,3975.31,309.35,9,5,1,0,16,15,6.21,Employed,Debt consolidation,Other,Joint,1
APP-000935,CUST-000935,2025-02-21 15:34:02.333111,44620.04,138980.54,0.47,1455.72,703.31,10,1,3,1,225,27,9.19,Retired,Home improvement,Own,Joint,1
APP-000936,CUST-000936,2025-02-05 15:34:02.333137,33976.99,38395.12,0.3,3453.93,699.29,8,4,2,1,76,22,3.25,Retired,Home improvement,Rent,Joint,1
APP-000937,CUST-000937,2024-11-18 15:34:02.333160,48077.91,52740.49,0.33,395.74,514.6,10,3,1,1,192,35,12.09,Employed,Home improvement,Other,Individual,1
APP-000938,CUST-000938,2024-10-19 15:34:02.333179,17656.61,108813.84,0.25,4804.25,801.29,0,5,0,1,96,31,7.93,Unemployed,Business,Own,Individual,0
APP-000939,CUST-000939,2024-10-19 15:34:02.333193,12830.73,110662.8,0.36,4186.0,451.49,2,3,0,2,176,33,3.45,Employed,Business,Mortgage,Individual,1
APP-000940,CUST-000940,2025-01-09 15:34:02.333216,48516.86,127111.88,0.2,2725.82,622.92,1,3,1,0,206,18,4.08,Retired,Other,Other,Individual,1
APP-000941,CUST-000941,2024-06-19 15:34:02.333236,48803.92,51342.52,0.15,3458.16,570.92,2,3,2,0,10,38,13.26,Employed,Debt consolidation,Other,Joint,0
APP-000942,CUST-000942,2025-03-08 15:34:02.333254,23623.94,85088.86,0.3,2852.24,775.21,0,0,1,0,210,13,14.97,Employed,Other,Own,Joint,0
APP-000943,CUST-000943,2025-02-27 15:34:02.333282,27937.28,128887.58,0.36,262.98,678.62,5,3,3,1,186,30,12.88,Employed,Education,Own,Individual,1
APP-000944,CUST-000944,2024-06-17 15:34:02.333297,39812.04,37410.42,0.13,1693.89,339.0,1,4,2,0,138,30,5.71,Retired,Other,Other,Joint,1
APP-000945,CUST-000945,2024-06-29 15:34:02.333316,7825.39,149601.28,0.2,4111.74,386.72,3,4,1,0,61,40,6.3,Unemployed,Education,Own,Individual,1
APP-000946,CUST-000946,2025-04-07 15:34:02.333346,35075.44,131446.05,0.25,2694.47,523.99,0,2,0,1,60,43,14.23,Retired,Education,Own,Individual,1
